# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -72 2 76 249 1466830 5 /openedx/staticfiles/studio/bundles/CourseModule.68759be0d9fc16159d30.js
DUPTYPE_WITHIN_SAME_TREE -72 1 76 249 1465954 5 /openedx/staticfiles/bundles/CourseModule.68759be0d9fc16159d30.638c28f4fc4d.js
DUPTYPE_WITHIN_SAME_TREE -72 2 76 249 1466925 5 /openedx/staticfiles/studio/bundles/CourseModule.js
DUPTYPE_WITHIN_SAME_TREE -72 1 76 249 1464853 5 /openedx/staticfiles/bundles/CourseModule.68759be0d9fc16159d30.js
DUPTYPE_WITHIN_SAME_TREE -72 2 76 249 1468066 5 /openedx/staticfiles/studio/bundles/CourseModule.68759be0d9fc16159d30.638c28f4fc4d.js
DUPTYPE_FIRST_OCCURRENCE 280 1 76 249 1465932 5 /openedx/staticfiles/bundles/StaticTabBlockStudio.303315e4aacdc6023c3f.a7d05f395301.js
DUPTYPE_WITHIN_SAME_TREE -280 2 76 249 1466808 5 /openedx/staticfiles/studio/bundles/StaticTabBlockStudio.303315e4aacdc6023c3f.js
DUPTYPE_WITHIN_SAME_TREE -280 2 76 249 1468062 5 /openedx/staticfiles/studio/bundles/StaticTabBlockStudio.a7d05f395301.js
DUPTYPE_WITHIN_SAME_TREE -280 1 76 249 1464849 5 /openedx/staticfiles/bundles/StaticTabBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -280 1 76 249 1464831 5 /openedx/staticfiles/bundles/StaticTabBlockStudio.303315e4aacdc6023c3f.js
DUPTYPE_WITHIN_SAME_TREE -280 2 76 249 1466826 5 /openedx/staticfiles/studio/bundles/StaticTabBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -280 1 76 249 1465950 5 /openedx/staticfiles/bundles/StaticTabBlockStudio.a7d05f395301.js
DUPTYPE_WITHIN_SAME_TREE -280 2 76 249 1468044 5 /openedx/staticfiles/studio/bundles/StaticTabBlockStudio.303315e4aacdc6023c3f.a7d05f395301.js
DUPTYPE_FIRST_OCCURRENCE 136 1 76 249 1466048 5 /openedx/staticfiles/bundles/HiddenDescriptor.5cc560846bcd.js
DUPTYPE_WITHIN_SAME_TREE -136 1 76 249 1466064 5 /openedx/staticfiles/bundles/HiddenDescriptor.fe7744e9070897c74a9e.5cc560846bcd.js
DUPTYPE_WITHIN_SAME_TREE -136 2 76 249 1466940 5 /openedx/staticfiles/studio/bundles/HiddenDescriptor.fe7744e9070897c74a9e.js
DUPTYPE_WITHIN_SAME_TREE -136 2 76 249 1466924 5 /openedx/staticfiles/studio/bundles/HiddenDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -136 1 76 249 1464963 5 /openedx/staticfiles/bundles/HiddenDescriptor.fe7744e9070897c74a9e.js
DUPTYPE_WITHIN_SAME_TREE -136 2 76 249 1468160 5 /openedx/staticfiles/studio/bundles/HiddenDescriptor.5cc560846bcd.js
DUPTYPE_WITHIN_SAME_TREE -136 1 76 249 1464947 5 /openedx/staticfiles/bundles/HiddenDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -136 2 76 249 1468176 5 /openedx/staticfiles/studio/bundles/HiddenDescriptor.fe7744e9070897c74a9e.5cc560846bcd.js
DUPTYPE_FIRST_OCCURRENCE 68 1 76 249 1466063 5 /openedx/staticfiles/bundles/CourseInfoBlockStudio.b81a61cf4d5e.js
DUPTYPE_WITHIN_SAME_TREE -68 1 76 249 1465919 5 /openedx/staticfiles/bundles/CourseInfoBlockStudio.fbc643ef2a92c6d7f4e3.b81a61cf4d5e.js
DUPTYPE_WITHIN_SAME_TREE -68 2 76 249 1468175 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockStudio.b81a61cf4d5e.js
DUPTYPE_WITHIN_SAME_TREE -68 2 76 249 1466939 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -68 1 76 249 1464818 5 /openedx/staticfiles/bundles/CourseInfoBlockStudio.fbc643ef2a92c6d7f4e3.js
DUPTYPE_WITHIN_SAME_TREE -68 2 76 249 1468031 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockStudio.fbc643ef2a92c6d7f4e3.b81a61cf4d5e.js
DUPTYPE_WITHIN_SAME_TREE -68 2 76 249 1466795 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockStudio.fbc643ef2a92c6d7f4e3.js
DUPTYPE_WITHIN_SAME_TREE -68 1 76 249 1464962 5 /openedx/staticfiles/bundles/CourseInfoBlockStudio.js
DUPTYPE_FIRST_OCCURRENCE 268 1 76 249 1466020 5 /openedx/staticfiles/bundles/SplitTestDescriptor.ee1dc25d9e07.js
DUPTYPE_WITHIN_SAME_TREE -268 1 76 249 1464919 5 /openedx/staticfiles/bundles/SplitTestDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -268 2 76 249 1468132 5 /openedx/staticfiles/studio/bundles/SplitTestDescriptor.ee1dc25d9e07.js
DUPTYPE_WITHIN_SAME_TREE -268 1 76 249 1464937 5 /openedx/staticfiles/bundles/SplitTestDescriptor.fdc2725825e37db0a36d.js
DUPTYPE_WITHIN_SAME_TREE -268 2 76 249 1466896 5 /openedx/staticfiles/studio/bundles/SplitTestDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -268 2 76 249 1468150 5 /openedx/staticfiles/studio/bundles/SplitTestDescriptor.fdc2725825e37db0a36d.ee1dc25d9e07.js
DUPTYPE_WITHIN_SAME_TREE -268 1 76 249 1466038 5 /openedx/staticfiles/bundles/SplitTestDescriptor.fdc2725825e37db0a36d.ee1dc25d9e07.js
DUPTYPE_WITHIN_SAME_TREE -268 2 76 249 1466914 5 /openedx/staticfiles/studio/bundles/SplitTestDescriptor.fdc2725825e37db0a36d.js
DUPTYPE_FIRST_OCCURRENCE 52 1 76 249 1465913 5 /openedx/staticfiles/bundles/CourseDescriptor.652bcf04fba5.js
DUPTYPE_WITHIN_SAME_TREE -52 1 76 249 1466037 5 /openedx/staticfiles/bundles/CourseDescriptor.724fd699d155bf485c82.652bcf04fba5.js
DUPTYPE_WITHIN_SAME_TREE -52 2 76 249 1466913 5 /openedx/staticfiles/studio/bundles/CourseDescriptor.724fd699d155bf485c82.js
DUPTYPE_WITHIN_SAME_TREE -52 1 76 249 1464812 5 /openedx/staticfiles/bundles/CourseDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -52 2 76 249 1466789 5 /openedx/staticfiles/studio/bundles/CourseDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -52 2 76 249 1468149 5 /openedx/staticfiles/studio/bundles/CourseDescriptor.724fd699d155bf485c82.652bcf04fba5.js
DUPTYPE_WITHIN_SAME_TREE -52 2 76 249 1468025 5 /openedx/staticfiles/studio/bundles/CourseDescriptor.652bcf04fba5.js
DUPTYPE_WITHIN_SAME_TREE -52 1 76 249 1464936 5 /openedx/staticfiles/bundles/CourseDescriptor.724fd699d155bf485c82.js
DUPTYPE_FIRST_OCCURRENCE 20 1 76 249 1465959 5 /openedx/staticfiles/bundles/AnnotatableDescriptor.0cdc698fd2b4bbb50535.1902ab587169.js
DUPTYPE_WITHIN_SAME_TREE -20 2 76 249 1466873 5 /openedx/staticfiles/studio/bundles/AnnotatableDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -20 1 76 249 1465997 5 /openedx/staticfiles/bundles/AnnotatableDescriptor.1902ab587169.js
DUPTYPE_WITHIN_SAME_TREE -20 2 76 249 1468071 5 /openedx/staticfiles/studio/bundles/AnnotatableDescriptor.0cdc698fd2b4bbb50535.1902ab587169.js
DUPTYPE_WITHIN_SAME_TREE -20 1 76 249 1464896 5 /openedx/staticfiles/bundles/AnnotatableDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -20 1 76 249 1464858 5 /openedx/staticfiles/bundles/AnnotatableDescriptor.0cdc698fd2b4bbb50535.js
DUPTYPE_WITHIN_SAME_TREE -20 2 76 249 1466835 5 /openedx/staticfiles/studio/bundles/AnnotatableDescriptor.0cdc698fd2b4bbb50535.js
DUPTYPE_WITHIN_SAME_TREE -20 2 76 249 1468109 5 /openedx/staticfiles/studio/bundles/AnnotatableDescriptor.1902ab587169.js
DUPTYPE_FIRST_OCCURRENCE 96 1 76 249 1465920 5 /openedx/staticfiles/bundles/CustomTagDescriptor.878e7b2d977f.js
DUPTYPE_WITHIN_SAME_TREE -96 2 76 249 1468139 5 /openedx/staticfiles/studio/bundles/CustomTagDescriptor.f431faced1331cda64a5.878e7b2d977f.js
DUPTYPE_WITHIN_SAME_TREE -96 2 76 249 1466796 5 /openedx/staticfiles/studio/bundles/CustomTagDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -96 2 76 249 1466903 5 /openedx/staticfiles/studio/bundles/CustomTagDescriptor.f431faced1331cda64a5.js
DUPTYPE_WITHIN_SAME_TREE -96 1 76 249 1464926 5 /openedx/staticfiles/bundles/CustomTagDescriptor.f431faced1331cda64a5.js
DUPTYPE_WITHIN_SAME_TREE -96 1 76 249 1466027 5 /openedx/staticfiles/bundles/CustomTagDescriptor.f431faced1331cda64a5.878e7b2d977f.js
DUPTYPE_WITHIN_SAME_TREE -96 1 76 249 1464819 5 /openedx/staticfiles/bundles/CustomTagDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -96 2 76 249 1468032 5 /openedx/staticfiles/studio/bundles/CustomTagDescriptor.878e7b2d977f.js
DUPTYPE_FIRST_OCCURRENCE 148 1 76 249 1466036 5 /openedx/staticfiles/bundles/HtmlBlockStudio.235342609dc6.js
DUPTYPE_WITHIN_SAME_TREE -148 1 76 249 1464902 5 /openedx/staticfiles/bundles/HtmlBlockStudio.7f2aca7b79427e290a5e.js
DUPTYPE_WITHIN_SAME_TREE -148 1 76 249 1466003 5 /openedx/staticfiles/bundles/HtmlBlockStudio.7f2aca7b79427e290a5e.235342609dc6.js
DUPTYPE_WITHIN_SAME_TREE -148 2 76 249 1468115 5 /openedx/staticfiles/studio/bundles/HtmlBlockStudio.7f2aca7b79427e290a5e.235342609dc6.js
DUPTYPE_WITHIN_SAME_TREE -148 1 76 249 1464935 5 /openedx/staticfiles/bundles/HtmlBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -148 2 76 249 1466912 5 /openedx/staticfiles/studio/bundles/HtmlBlockStudio.js
DUPTYPE_WITHIN_SAME_TREE -148 2 76 249 1466879 5 /openedx/staticfiles/studio/bundles/HtmlBlockStudio.7f2aca7b79427e290a5e.js
DUPTYPE_WITHIN_SAME_TREE -148 2 76 249 1468148 5 /openedx/staticfiles/studio/bundles/HtmlBlockStudio.235342609dc6.js
DUPTYPE_FIRST_OCCURRENCE 8 1 76 249 1465930 5 /openedx/staticfiles/bundles/AboutBlockPreview.511ca7242a54.js
DUPTYPE_WITHIN_SAME_TREE -8 2 76 249 1468087 5 /openedx/staticfiles/studio/bundles/AboutBlockPreview.9eb5cb2eee48326c6dad.511ca7242a54.js
DUPTYPE_WITHIN_SAME_TREE -8 1 76 249 1465975 5 /openedx/staticfiles/bundles/AboutBlockPreview.9eb5cb2eee48326c6dad.511ca7242a54.js
DUPTYPE_WITHIN_SAME_TREE -8 2 76 249 1468042 5 /openedx/staticfiles/studio/bundles/AboutBlockPreview.511ca7242a54.js
DUPTYPE_WITHIN_SAME_TREE -8 1 76 249 1464829 5 /openedx/staticfiles/bundles/AboutBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -8 2 76 249 1466851 5 /openedx/staticfiles/studio/bundles/AboutBlockPreview.9eb5cb2eee48326c6dad.js
DUPTYPE_WITHIN_SAME_TREE -8 1 76 249 1464874 5 /openedx/staticfiles/bundles/AboutBlockPreview.9eb5cb2eee48326c6dad.js
DUPTYPE_WITHIN_SAME_TREE -8 2 76 249 1466806 5 /openedx/staticfiles/studio/bundles/AboutBlockPreview.js
DUPTYPE_FIRST_OCCURRENCE 14588 7 76 249 8159676 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/vborder_blue_shadow.64547806028a.png
DUPTYPE_WITHIN_SAME_TREE -14588 8 76 249 2662284 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/vborder_blue_shadow.png
DUPTYPE_WITHIN_SAME_TREE -14588 8 76 249 2663204 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/vborder_blue_shadow.64547806028a.png
DUPTYPE_WITHIN_SAME_TREE -14588 7 76 249 8160056 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/vborder_blue_shadow.png
DUPTYPE_FIRST_OCCURRENCE 40 1 76 249 1466025 5 /openedx/staticfiles/bundles/ConditionalDescriptor.012c73058ad1.js
DUPTYPE_WITHIN_SAME_TREE -40 2 76 249 1466901 5 /openedx/staticfiles/studio/bundles/ConditionalDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -40 1 76 249 1465983 5 /openedx/staticfiles/bundles/ConditionalDescriptor.2fb8ef5217ab7d3cb07f.012c73058ad1.js
DUPTYPE_WITHIN_SAME_TREE -40 2 76 249 1466859 5 /openedx/staticfiles/studio/bundles/ConditionalDescriptor.2fb8ef5217ab7d3cb07f.js
DUPTYPE_WITHIN_SAME_TREE -40 2 76 249 1468137 5 /openedx/staticfiles/studio/bundles/ConditionalDescriptor.012c73058ad1.js
DUPTYPE_WITHIN_SAME_TREE -40 1 76 249 1464924 5 /openedx/staticfiles/bundles/ConditionalDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -40 1 76 249 1464882 5 /openedx/staticfiles/bundles/ConditionalDescriptor.2fb8ef5217ab7d3cb07f.js
DUPTYPE_WITHIN_SAME_TREE -40 2 76 249 1468095 5 /openedx/staticfiles/studio/bundles/ConditionalDescriptor.2fb8ef5217ab7d3cb07f.012c73058ad1.js
DUPTYPE_FIRST_OCCURRENCE 236 1 76 249 1466041 5 /openedx/staticfiles/bundles/RawDescriptor.6170d2d1461f.js
DUPTYPE_WITHIN_SAME_TREE -236 2 76 249 1468067 5 /openedx/staticfiles/studio/bundles/RawDescriptor.b147c1428ba647555f77.6170d2d1461f.js
DUPTYPE_WITHIN_SAME_TREE -236 2 76 249 1466831 5 /openedx/staticfiles/studio/bundles/RawDescriptor.b147c1428ba647555f77.js
DUPTYPE_WITHIN_SAME_TREE -236 1 76 249 1464940 5 /openedx/staticfiles/bundles/RawDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -236 2 76 249 1466917 5 /openedx/staticfiles/studio/bundles/RawDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -236 1 76 249 1465955 5 /openedx/staticfiles/bundles/RawDescriptor.b147c1428ba647555f77.6170d2d1461f.js
DUPTYPE_WITHIN_SAME_TREE -236 2 76 249 1468153 5 /openedx/staticfiles/studio/bundles/RawDescriptor.6170d2d1461f.js
DUPTYPE_WITHIN_SAME_TREE -236 1 76 249 1464854 5 /openedx/staticfiles/bundles/RawDescriptor.b147c1428ba647555f77.js
DUPTYPE_FIRST_OCCURRENCE 144 1 76 249 1466044 5 /openedx/staticfiles/bundles/HtmlBlockPreview.48e99e8692d8.js
DUPTYPE_WITHIN_SAME_TREE -144 2 76 249 1466802 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.9e67aec9582b4dfef5ba.js
DUPTYPE_WITHIN_SAME_TREE -144 1 76 249 1465926 5 /openedx/staticfiles/bundles/HtmlBlockPreview.9e67aec9582b4dfef5ba.48e99e8692d8.js
DUPTYPE_WITHIN_SAME_TREE -144 2 76 249 1468156 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.48e99e8692d8.js
DUPTYPE_WITHIN_SAME_TREE -144 1 76 249 1464943 5 /openedx/staticfiles/bundles/HtmlBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -144 2 76 249 1466920 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -144 1 76 249 1464825 5 /openedx/staticfiles/bundles/HtmlBlockPreview.9e67aec9582b4dfef5ba.js
DUPTYPE_WITHIN_SAME_TREE -144 2 76 249 1468038 5 /openedx/staticfiles/studio/bundles/HtmlBlockPreview.9e67aec9582b4dfef5ba.48e99e8692d8.js
DUPTYPE_FIRST_OCCURRENCE 260 1 76 249 1465995 5 /openedx/staticfiles/bundles/SequenceModule.09434990ddb4.js
DUPTYPE_WITHIN_SAME_TREE -260 2 76 249 1466809 5 /openedx/staticfiles/studio/bundles/SequenceModule.78b6d7c66e02b8e62c93.js
DUPTYPE_WITHIN_SAME_TREE -260 1 76 249 1464894 5 /openedx/staticfiles/bundles/SequenceModule.js
DUPTYPE_WITHIN_SAME_TREE -260 1 76 249 1464832 5 /openedx/staticfiles/bundles/SequenceModule.78b6d7c66e02b8e62c93.js
DUPTYPE_WITHIN_SAME_TREE -260 2 76 249 1468045 5 /openedx/staticfiles/studio/bundles/SequenceModule.78b6d7c66e02b8e62c93.09434990ddb4.js
DUPTYPE_WITHIN_SAME_TREE -260 2 76 249 1466871 5 /openedx/staticfiles/studio/bundles/SequenceModule.js
DUPTYPE_WITHIN_SAME_TREE -260 1 76 249 1465933 5 /openedx/staticfiles/bundles/SequenceModule.78b6d7c66e02b8e62c93.09434990ddb4.js
DUPTYPE_WITHIN_SAME_TREE -260 2 76 249 1468107 5 /openedx/staticfiles/studio/bundles/SequenceModule.09434990ddb4.js
DUPTYPE_FIRST_OCCURRENCE 228 1 76 249 1465912 5 /openedx/staticfiles/bundles/RandomizeDescriptor.e57a1c0eb770.js
DUPTYPE_WITHIN_SAME_TREE -228 2 76 249 1466886 5 /openedx/staticfiles/studio/bundles/RandomizeDescriptor.f862c58ecc30cd674dc4.js
DUPTYPE_WITHIN_SAME_TREE -228 2 76 249 1468122 5 /openedx/staticfiles/studio/bundles/RandomizeDescriptor.f862c58ecc30cd674dc4.e57a1c0eb770.js
DUPTYPE_WITHIN_SAME_TREE -228 1 76 249 1466010 5 /openedx/staticfiles/bundles/RandomizeDescriptor.f862c58ecc30cd674dc4.e57a1c0eb770.js
DUPTYPE_WITHIN_SAME_TREE -228 1 76 249 1464909 5 /openedx/staticfiles/bundles/RandomizeDescriptor.f862c58ecc30cd674dc4.js
DUPTYPE_WITHIN_SAME_TREE -228 2 76 249 1468024 5 /openedx/staticfiles/studio/bundles/RandomizeDescriptor.e57a1c0eb770.js
DUPTYPE_WITHIN_SAME_TREE -228 1 76 249 1464811 5 /openedx/staticfiles/bundles/RandomizeDescriptor.js
DUPTYPE_WITHIN_SAME_TREE -228 2 76 249 1466788 5 /openedx/staticfiles/studio/bundles/RandomizeDescriptor.js
DUPTYPE_FIRST_OCCURRENCE 64 1 76 249 1466016 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.7907c5012908.js
DUPTYPE_WITHIN_SAME_TREE -64 1 76 249 1464915 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -64 1 76 249 1464868 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.ab9cf72e2cb06e269f87.js
DUPTYPE_WITHIN_SAME_TREE -64 2 76 249 1466845 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.ab9cf72e2cb06e269f87.js
DUPTYPE_WITHIN_SAME_TREE -64 2 76 249 1466892 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -64 2 76 249 1468081 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.ab9cf72e2cb06e269f87.7907c5012908.js
DUPTYPE_WITHIN_SAME_TREE -64 2 76 249 1468128 5 /openedx/staticfiles/studio/bundles/CourseInfoBlockPreview.7907c5012908.js
DUPTYPE_WITHIN_SAME_TREE -64 1 76 249 1465969 5 /openedx/staticfiles/bundles/CourseInfoBlockPreview.ab9cf72e2cb06e269f87.7907c5012908.js
DUPTYPE_FIRST_OCCURRENCE 15872 8 76 249 5142593 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/pre.d0ace526789f.gif
DUPTYPE_WITHIN_SAME_TREE -15872 9 76 249 3184186 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/pre.d0ace526789f.gif
DUPTYPE_WITHIN_SAME_TREE -15872 9 76 249 3186884 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/pre.gif
DUPTYPE_WITHIN_SAME_TREE -15872 8 76 249 5141655 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/pre.gif
DUPTYPE_FIRST_OCCURRENCE 14590 7 77 249 8159675 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/vborder_gray_shadow.6df1fedee5dd.png
DUPTYPE_WITHIN_SAME_TREE -14590 7 77 249 8160055 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/vborder_gray_shadow.png
DUPTYPE_WITHIN_SAME_TREE -14590 8 77 249 2663203 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/vborder_gray_shadow.6df1fedee5dd.png
DUPTYPE_WITHIN_SAME_TREE -14590 8 77 249 2662283 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/vborder_gray_shadow.png
DUPTYPE_FIRST_OCCURRENCE 2172 2 77 249 8039299 5 /openedx/staticfiles/js/src/youtube_fallback.b1a65c2f1a2d.js
DUPTYPE_WITHIN_SAME_TREE -2172 3 77 249 1467824 5 /openedx/staticfiles/studio/js/src/youtube_fallback.b1a65c2f1a2d.js
DUPTYPE_WITHIN_SAME_TREE -2172 2 77 249 8038822 5 /openedx/staticfiles/js/src/youtube_fallback.js
DUPTYPE_WITHIN_SAME_TREE -2172 3 77 249 1466203 5 /openedx/staticfiles/studio/js/src/youtube_fallback.js
DUPTYPE_FIRST_OCCURRENCE 3892 2 77 249 5674404 5 /openedx/staticfiles/wiki/markitup/frontend.init.54e7fb107e8b.js
DUPTYPE_WITHIN_SAME_TREE -3892 2 77 249 5668483 5 /openedx/staticfiles/wiki/markitup/frontend.init.js
DUPTYPE_WITHIN_SAME_TREE -3892 3 77 249 9339257 5 /openedx/staticfiles/studio/wiki/markitup/frontend.init.js
DUPTYPE_WITHIN_SAME_TREE -3892 3 77 249 9340780 5 /openedx/staticfiles/studio/wiki/markitup/frontend.init.54e7fb107e8b.js
DUPTYPE_FIRST_OCCURRENCE 7711 4 78 249 9472848 5 /openedx/staticfiles/js/capa/genex/images/thumb_horz.9d0ab64a2c59.png
DUPTYPE_WITHIN_SAME_TREE -7711 7 78 249 1466290 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/thumb_horz.png
DUPTYPE_WITHIN_SAME_TREE -7711 7 78 249 1460006 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/thumb_horz.9d0ab64a2c59.png
DUPTYPE_WITHIN_SAME_TREE -7711 5 78 249 1466269 5 /openedx/staticfiles/studio/js/capa/genex/images/thumb_horz.png
DUPTYPE_WITHIN_SAME_TREE -7711 4 78 249 9472558 5 /openedx/staticfiles/js/capa/genex/images/thumb_horz.png
DUPTYPE_WITHIN_SAME_TREE -7711 5 78 249 1465250 5 /openedx/staticfiles/studio/js/capa/genex/images/thumb_horz.9d0ab64a2c59.png
DUPTYPE_WITHIN_SAME_TREE -7711 6 78 249 10383455 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/thumb_horz.9d0ab64a2c59.png
DUPTYPE_WITHIN_SAME_TREE -7711 6 78 249 10383127 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/thumb_horz.png
DUPTYPE_FIRST_OCCURRENCE 14584 7 78 249 8159674 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/hborder_blue_shadow.5e741c6cc49e.png
DUPTYPE_WITHIN_SAME_TREE -14584 7 78 249 8160054 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/hborder_blue_shadow.png
DUPTYPE_WITHIN_SAME_TREE -14584 8 78 249 2663202 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/hborder_blue_shadow.5e741c6cc49e.png
DUPTYPE_WITHIN_SAME_TREE -14584 8 78 249 2662282 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/hborder_blue_shadow.png
DUPTYPE_FIRST_OCCURRENCE 7373 4 79 249 1465586 5 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.092057982567.png
DUPTYPE_WITHIN_SAME_TREE -7373 5 79 249 8556962 5 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png
DUPTYPE_WITHIN_SAME_TREE -7373 4 79 249 1464710 5 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png
DUPTYPE_WITHIN_SAME_TREE -7373 5 79 249 8557233 5 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.092057982567.png
DUPTYPE_FIRST_OCCURRENCE 9789 5 79 249 5674057 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/push.0fbcbedbfc38.js
DUPTYPE_WITHIN_SAME_TREE -9789 5 79 249 5666213 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/push.js
DUPTYPE_FIRST_OCCURRENCE 9791 5 79 249 5674065 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/rcheckableType.5f76cc651dda.js
DUPTYPE_WITHIN_SAME_TREE -9791 5 79 249 5666403 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/rcheckableType.js
DUPTYPE_FIRST_OCCURRENCE 947 1 79 249 6455494 5 /openedx/staticfiles/images/amplifier-slider-handle.50255f55d36c.png
DUPTYPE_WITHIN_SAME_TREE -947 1 79 249 6454194 5 /openedx/staticfiles/images/amplifier-slider-handle.png
DUPTYPE_FIRST_OCCURRENCE 9949 5 80 249 5014776 5 /openedx/staticfiles/js/bower/jquery/src/var/pnum.04912d16c744.js
DUPTYPE_WITHIN_SAME_TREE -9949 10 80 249 5670072 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/pnum.js
DUPTYPE_WITHIN_SAME_TREE -9949 9 80 249 5926803 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/pnum.js
DUPTYPE_WITHIN_SAME_TREE -9949 6 80 249 1462314 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/pnum.04912d16c744.js
DUPTYPE_WITHIN_SAME_TREE -9949 10 80 249 5671131 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/pnum.04912d16c744.js
DUPTYPE_WITHIN_SAME_TREE -9949 5 80 249 5007706 5 /openedx/staticfiles/js/bower/jquery/src/var/pnum.js
DUPTYPE_WITHIN_SAME_TREE -9949 6 80 249 1467327 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/pnum.js
DUPTYPE_WITHIN_SAME_TREE -9949 9 80 249 5931530 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/pnum.04912d16c744.js
DUPTYPE_FIRST_OCCURRENCE 7330 4 80 249 1465307 5 /openedx/staticfiles/css/vendor/slickgrid/images/info.74b90d2cf971.gif
DUPTYPE_WITHIN_SAME_TREE -7330 5 80 249 9203616 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/info.gif
DUPTYPE_WITHIN_SAME_TREE -7330 4 80 249 1464417 5 /openedx/staticfiles/css/vendor/slickgrid/images/info.gif
